Карлович	Rus
,	Type2
—	Type2
диде	ди+V+PST_DEF(ДЫ);
Юныс	юныс+PROP+Sg+Nom;
бай	бай+N+Sg+Nom;
,	Type2
—	Type2
тәҗрибәле	тәҗрибә+N+ATTR_MUN(лЫ);
кеше	кеше+N+Sg+Nom;
.	Type1
Секрет	секрет+N+Sg+Nom;
булмаса	бул+V+NEG(мА)+COND(сА);
,	Type2
әйте	NR
Error	гезче;
NR	.;
Type1	Затон;
затон+N+Sg+Nom;	буендагы;
NR	икенче;
ике+Num+NUM_ORD(ЫнчЫ);	корпус;
корпус+N+Sg+Nom;	күпмегә;
күпме+PN+DIR(ГА);	төште;
төш+V+PST_DEF(ДЫ);	һәм;
һәм+CNJ;	тизме;
тиз+Adj+INT(мЫ);	өлгерттеләр;
өлгер+V+CAUS(т)+PST_DEF(ДЫ)+3PL(ЛАр);өлгерт+V+PST_DEF(ДЫ)+3PL(ЛАр);	?;
Мостафа	мостафа+PROP+Sg+Nom;
ярым-яртылаш	NR
колакка	колак+N+Sg+DIR(ГА);
чагылган	чагыл+V+PCP_PS(ГАн);чагыл+V+PST_INDF(ГАн);чак+V+PASS(Ыл)+PCP_PS(ГАн);чак+V+PASS(Ыл)+PST_INDF(ГАн);
бу	бу+PN;
сүзләрне	сүз+N+PL(ЛАр)+ACC(нЫ);
тыңлап	тыңла+V+ADVV_ACC(Ып);
тор	тор+V+IMP_SG();
Error	мастан;
NR	,;
Type2	Раушаналар;
NR	артыннан;
арт+Adj+Sg+POSS_3(СЫ)+ABL(ДАн);артыннан+POST;	ашыкты;
ашык+V+PST_DEF(ДЫ);	һәм;
һәм+CNJ;	барып;
бар+V+ADVV_ACC(Ып);	җитеп;
җит+V+ADVV_ACC(Ып);	хатынының;
хатын+N+Sg+POSS_3(СЫ)+GEN(нЫң);	кайнар;
кайна+V+FUT_INDF(Ыр);кайна+V+PCP_FUT(Ыр);кайнар+Adj;	кулын;
кул+N+Sg+POSS_3(СЫ)+ACC(нЫ);	күкрәгенә;
күкрәк+N+Sg+POSS_3(СЫ)+DIR(ГА);	кысты;
кыс+V+PST_DEF(ДЫ);	.;
Type1	Көзге;
көзге+Adj;көзге+N+Sg+Nom;	җил;
җил+N+Sg+Nom;	басымы;
бас+N+Sg+POSS_3(СЫ)+Nom+INT(мЫ);басым+N+Sg+POSS_3(СЫ)+Nom;	астында;
ас+N+Sg+POSS_3(СЫ)+LOC(ДА);астында+POST;	соңгы;
соңгы+Adj;	яфракларын;
яфрак+N+PL(ЛАр)+POSS_3(СЫ)+ACC(нЫ);	койган;
кой+V+PCP_PS(ГАн);кой+V+PST_INDF(ГАн);	тал;
тал+N+Sg+Nom;тал+V+IMP_SG();	кебек;
кебек+POST;	чайкалып;
чайка+V+PASS(Ыл)+ADVV_ACC(Ып);чайкал+V+ADVV_ACC(Ып);	атлаучы;
атла+V+VN_1(у/ү/в)+PCP_PR(чЫ);атла+V+VN_1(у/ү/в)+PROF(чЫ)+Sg+Nom;	Раушана;
Rus	,;
Type2	эчке;
эчке+Adj;	бер;
бер+Num;бер+PN;	сыкрану;
сыкра+V+REFL(Ын)+VN_1(у/ү/в)+Nom;сыкран+V+VN_1(у/ү/в)+Nom;	белән;
белән+POST;	дерелдәп;
дерелдә+V+ADVV_ACC(Ып);	,;
Type2	авыр;
авыр+Adj;авыр+V+IMP_SG();ау+V+FUT_INDF(Ыр);ау+V+PCP_FUT(Ыр);	сулап;
су+N+DISTR(лАп);сула+V+ADVV_ACC(Ып);	куйды;
куй+V+PST_DEF(ДЫ);	.;
Type1	Бистә;
бистә+N+Sg+Nom;	өстенә;
өс+N+Sg+POSS_3(СЫ)+DIR(ГА);өстенә+POST;	кичке;
кичке+Adj;	караңгылык;
караңгы+Adj+NMLZ(лЫк)+Sg+Nom;караңгы+Adj+PSBL(лЫк);	иңгән;
иң+V+PCP_PS(ГАн);иң+V+PST_INDF(ГАн);иңгән+Adj;	иде;
и+V+PST_DEF(ДЫ);	инде;
инде+PART;	.;
Type1	Дымлы;
дым+N+ATTR_MUN(лЫ);	тәрәзәләреннән;
тәрәзә+N+PL(ЛАр)+POSS_3(СЫ)+ABL(ДАн);	тонык;
тонык+Adj;	ут;
ут+N+Sg+Nom;	шәүләсе;
шәүлә+N+Sg+POSS_3(СЫ)+Nom;	җәйрәгән;
җәйрә+V+PCP_PS(ГАн);җәйрә+V+PST_INDF(ГАн);	өйләр;
өй+N+PL(ЛАр)+Nom;	,;
Type2	еракка;
ерак+Adj+Sg+DIR(ГА);	өстерәлеп;
өстерә+V+PASS(Ыл)+ADVV_ACC(Ып);өстерәл+V+ADVV_ACC(Ып);	баручы;
бар+V+VN_1(у/ү/в)+PCP_PR(чЫ);бар+V+VN_1(у/ү/в)+PROF(чЫ)+Sg+Nom;	саллар;
сал+N+PL(ЛАр)+Nom;салла+V+FUT_INDF(Ыр);салла+V+PCP_FUT(Ыр);	кебек;
кебек+POST;	тирбәнеп;
тирбән+V+ADVV_ACC(Ып);	,;
Type2	салкын;
салкын+Adj;	яңгыр;
яңгыр+N+Sg+Nom;	эченә;
эч+N+Sg+POSS_3(СЫ)+DIR(ГА);эч+V+REFL(Ын)+PRES(Й);эченә+POST;	йотылдылар;
йот+V+PASS(Ыл)+PST_DEF(ДЫ)+3PL(ЛАр);йотыл+V+PST_DEF(ДЫ)+3PL(ЛАр);	.;
Казарма	казарма+N+Sg+Nom;
турысына	туры+Adj+Sg+POSS_3(СЫ)+DIR(ГА);
җиткәч	җит+V+ADVV_ANT(ГАч);
Раушана	Rus
моңарчы	моңарчы+Adv;
эчтән	эч+N+Sg+ABL(ДАн);
сызып	сыз+V+ADVV_ACC(Ып);
килгән	кил+V+PCP_PS(ГАн);кил+V+PST_INDF(ГАн);
тагын	тагын+Adv;
бер	бер+Num;бер+PN;
кайгысын	кайгы+N+Sg+POSS_3(СЫ)+ACC(нЫ);
тышка	тыш+N+Sg+DIR(ГА);
чыгарды	чыгар+V+PST_DEF(ДЫ);
:	Type2
—	Type2
Фатир	фатир+N+Sg+Nom;
бик	бик+Adv;
начар	начар+Adj;
бит	бит+N+Sg+Nom;бит+PART;
безнең	без+N+Sg+GEN(нЫң);без+PN+GEN(нЫң);
.	Type1
Бәйләсәң	бәйлә+V+COND(сА)+2SG(ң);
эт	эт+N+Sg+Nom;эт+V+IMP_SG();
тормас	тор+V+FUT_INDF_NEG(мАс);тор+V+PCP_FUT(мАс);
.	Type1
һич	һич+PN;
көтмәгәндә	көт+V+NEG(мА)+PCP_PS(ГАн)+LOC(ДА);
каршы	каршы+Adj;каршы+Adv;каршы+POST;
тыкрыктан	тыкрык+N+Sg+ABL(ДАн);
,	Type2
аларның	алар+PN+GEN(нЫң);
юлын	юл+N+Sg+POSS_3(СЫ)+ACC(нЫ);
бүлеп	бүл+V+ADVV_ACC(Ып);
,	Type2
көчле	көч+N+ATTR_MUN(лЫ);
конвой	конвой+N+Sg+Nom;
уртасына	урта+N+Sg+POSS_3(СЫ)+DIR(ГА);
алынган	ал+V+REFL(Ын)+PCP_PS(ГАн);ал+V+REFL(Ын)+PST_INDF(ГАн);алын+V+PCP_PS(ГАн);алын+V+PST_INDF(ГАн);
арестантлар	арестант+N+PL(ЛАр)+Nom;
төркеме	төркем+N+Sg+POSS_3(СЫ)+Nom;
килеп	кил+V+ADVV_ACC(Ып);
чыкты	чык+V+PST_DEF(ДЫ);
.	Type1
Конвой	конвой+N+Sg+Nom;
башлыгы	баш+N+NMLZ(лЫк)+Sg+POSS_3(СЫ)+Nom;баш+N+PSBL(лЫк)+POSS_3(СЫ)+Nom;
,	Type2
урам	ур+V+PRES(Й)+1SG(м);урам+N+Sg+Nom;
уртасында	урта+N+Sg+POSS_3(СЫ)+LOC(ДА);уртасында+POST;
туктап	тукта+V+ADVV_ACC(Ып);
калган	кал+V+PCP_PS(ГАн);кал+V+PST_INDF(ГАн);
карачкылардан	карачкы+N+PL(ЛАр)+ABL(ДАн);
шикләнде	шиклән+V+PST_DEF(ДЫ);
булса	бул+V+COND(сА);
кирәк	кирәк+MOD;
,	Type2
ырылдагансыман	ырылда+V+PCP_PS(ГАн)+SIM_2(сыман)+Sg+Nom;
ачуланып	ачулан+V+ADVV_ACC(Ып);
җикерде	җикер+V+PST_DEF(ДЫ);
:	Type2
—	Type2
Ар-р	NR
як	як+N+Sg+Nom;як+V+IMP_SG();
кырый-дан	NR
!	Type1
Алар	алар+PN;
үтеһ	NR
китүгә	ки+V+CAUS(т)+VN_1(у/ү/в)+DIR(ГА);кит+V+VN_1(у/ү/в)+DIR(ГА);
Саимә	NR
,	Type2
юрган	юрган+N+Sg+Nom;
читен	чит+Adj+Sg+POSS_3(СЫ)+ACC(нЫ);чит+N+Sg+POSS_3(СЫ)+ACC(нЫ);читен+Adj;
ияге	ияк+N+Sg+POSS_3(СЫ)+Nom;
белән	белән+POST;
генә	генә+PART;
тибәреп	тибәр+V+ADVV_ACC(Ып);
,	Type2
баланың	бала+N+Sg+GEN(нЫң);балан+N+Sg+POSS_2SG(Ың)+Nom;
йөзенә	йөз+N+Sg+POSS_3(СЫ)+DIR(ГА);йөз+Num+POSS_3(СЫ)+DIR(ГА);йөз+V+REFL(Ын)+PRES(Й);
карады	кара+V+PST_DEF(ДЫ);
.	Type1
23	Num
—	Type2
Бер	бер+Num;бер+PN;
нәрсә	нәрсә+PN;
дә	дә+PART;
белми	бел+V+NEG(мА)+PRES(Й);
шул	шул+PART;шул+PN;
әле	әле+CNJ;әле+PART;
яарасый	NR
.	Type1
Рәхәтләнеп	рәхәтлән+V+ADVV_ACC(Ып);рәхәтләнеп+Adv;
йоклый	йокла+V+PRES(Й);
мескенем	мескен+Adj+Sg+POSS_1SG(Ым)+Nom;
.	Type1
Казарма	казарма+N+Sg+Nom;
тәрәзәләреннән	тәрәзә+N+PL(ЛАр)+POSS_3(СЫ)+ABL(ДАн);
сузылып	суз+V+PASS(Ыл)+ADVV_ACC(Ып);сузыл+V+ADVV_ACC(Ып);
төшкән	төш+V+PCP_PS(ГАн);төш+V+PST_INDF(ГАн);
ут	ут+N+Sg+Nom;
яктысында	якты+Adj+Sg+POSS_3(СЫ)+LOC(ДА);якты+N+Sg+POSS_3(СЫ)+LOC(ДА);
алар	алар+PN;
өчәве	NR
дә	дә+PART;
,	Type2
чигә	чи+Adj+Sg+DIR(ГА);чигә+N+Sg+Nom;чик+V+PRES(Й);
чәчләрен	чәч+N+PL(ЛАр)+POSS_3(СЫ)+ACC(нЫ);
бер-берсенә	бер-берсе+PN+POSS_3(СЫ)+DIR(ГА);
тидереп	ти+V+CAUS(ДЫр)+ADVV_ACC(Ып);тидер+V+ADVV_ACC(Ып);
,	Type2
бала	бала+N+Sg+Nom;
өстснә	NR
иелделәр…	Error
Кайчак	кайчак+Adv;
шулап	NR
,	Type2
яңгырлы	яңгыр+N+ATTR_MUN(лЫ);
төннәрдә	төн+N+PL(ЛАр)+LOC(ДА);
урман	урман+N+Sg+Nom;
кошлары	кош+N+PL(ЛАр)+POSS_3(СЫ)+Nom;
бер	бер+Num;бер+PN;
ботакка	ботак+N+Sg+DIR(ГА);
җыйналып	җыйна+V+PASS(Ыл)+ADVV_ACC(Ып);җыйнал+V+ADVV_ACC(Ып);
,	Type2
аяз	аяз+Adj;аяз+V+IMP_SG();
таң	таң+N+Sg+Nom;
атканны	ат+V+PCP_PS(ГАн)+ACC(нЫ);
көтәләр	көт+V+PRES(Й)+3PL(ЛАр);
.	Type1
V	Letter;
Малайга	малай+N+Sg+DIR(ГА);
Гәрәй	гәрәй+PROP+Sg+Nom;
дип	ди+V+ADVV_ACC(Ып);
исем	ис+N+Sg+POSS_1SG(Ым)+Nom;исем+N+Sg+Nom;
куштылар	куш+V+PST_DEF(ДЫ)+3PL(ЛАр);
.	Type1
Бер	бер+Num;бер+PN;
елдан	ел+N+Sg+ABL(ДАн);
инде	инде+PART;
аның	ул+PN+GEN(нЫң);
—	Type2
эт	эт+N+Sg+Nom;эт+V+IMP_SG();
күрсә	күр+V+COND(сА);
«	Type4
аф	Rus
»	Type4
,	Type2
ашарга	аш+V+INF_1(ЫргА);аша+V+INF_1(ЫргА);
сораса	сора+V+COND(сА);
«	Type4
нәм-нәм	NR
»	Type4
кебек	кебек+POST;
авазлар	аваз+N+PL(ЛАр)+Nom;
белән	белән+POST;
генә	генә+PART;
ачылган	ач+V+PASS(Ыл)+PCP_PS(ГАн);ач+V+PASS(Ыл)+PST_INDF(ГАн);ачыл+V+PCP_PS(ГАн);ачыл+V+PST_INDF(ГАн);
сабый	сабый+N+Sg+Nom;
чактагы	чак+N+Sg+ATTR_LOC(ДАгЫ);
теленә	тел+N+Sg+POSS_3(СЫ)+DIR(ГА);тел+V+REFL(Ын)+PRES(Й);телен+V+PRES(Й);
:	Type2
—	Type2
Тү-тү	NR
,	Type2
әбү	әбү+PROP+Sg+Nom;
,	Type2
байбай…	Error
—	Type2
шикелле	шикелле+POST;
куш	куш+Adj;куш+V+IMP_SG();
иҗекле	иҗек+N+ATTR_MUN(лЫ);
сүзләр	сүз+N+PL(ЛАр)+Nom;
өстәлде	өстә+V+PASS(Ыл)+PST_DEF(ДЫ);өстәл+V+PST_DEF(ДЫ);
.	Type1
Атасын	ата+N+Sg+POSS_3(СЫ)+ACC(нЫ);ата+V+JUS_SG(сЫн);
ул	ул+N+Sg+Nom;ул+PN;
беркайчан	беркайчан+Adv;
да	да+PART;
күрми	күр+V+NEG(мА)+PRES(Й);
диярлек	диярлек+Adv;
.	Type1
Иртә	иртә+Adv;иртә+N+Sg+Nom;
белән	белән+POST;
торганда	тор+V+PCP_PS(ГАн)+LOC(ДА);
ул	ул+N+Sg+Nom;ул+PN;
инде	инде+PART;
мастерскоена	мастерской+N+Sg+POSS_3(СЫ)+DIR(ГА);
киткән	ки+V+CAUS(т)+PCP_PS(ГАн);ки+V+CAUS(т)+PST_INDF(ГАн);кит+V+PCP_PS(ГАн);кит+V+PST_INDF(ГАн);
,	Type2
кич	кич+Adv;кич+N+Sg+Nom;кич+V+IMP_SG();
җитсә	җит+V+COND(сА);
Гәрәйнең	гәрәй+PROP+GEN(нЫң);
аны	ул+PN+ACC(нЫ);
көтеп	көт+V+ADVV_ACC(Ып);
алырлык	ал+V+PCP_FUT(Ыр)+NMLZ(лЫк)+Sg+Nom;ал+V+PCP_FUT(Ыр)+PSBL(лЫк);
тәкате	тәкать+N+Sg+POSS_3(СЫ)+Nom;
калмый	кал+V+NEG(мА)+PRES(Й);
.	Type1
Бары	бар+N+Sg+POSS_3(СЫ)+Nom;бар+PN+POSS_3(СЫ)+Nom;бары+CNJ;бары+PN;
дөммә-дөм	NR
караңгыда	караңгы+Adj+Sg+LOC(ДА);
сискәнеп	сискән+V+ADVV_ACC(Ып);
уянганда	уян+V+PCP_PS(ГАн)+LOC(ДА);
гына	гына+PART;
,	Type2
маңлаена	NR
тигән	ти+V+PCP_PS(ГАн);ти+V+PST_INDF(ГАн);
бөдрә	бөдрә+Adj;
сакалны	сакал+N+Sg+ACC(нЫ);
кечкенә	кечкенә+Adj;
бармаклары	бармак+N+PL(ЛАр)+POSS_3(СЫ)+Nom;
белән	белән+POST;
кармап	карма+V+ADVV_ACC(Ып);
,	Type2
атасының	ат+V+OBL(ЙсЫ)+GEN(нЫң);ата+N+Sg+POSS_3(СЫ)+GEN(нЫң);
өйдә	өй+N+Sg+LOC(ДА);
икәнлеген	NR
белә	бел+V+PRES(Й);
.	Type1
Яртылаш	яртылаш+Adv;
җиргә	җир+N+Sg+DIR(ГА);
иңгән	иң+V+PCP_PS(ГАн);иң+V+PST_INDF(ГАн);иңгән+Adj;
сыңар	сыңар+Adj;
тәрәзәгә	тәрәзә+N+Sg+DIR(ГА);
кара	кара+Adj;кара+N+Sg+Nom;кара+V+IMP_SG();
су	су+N+Sg+Nom;
кебек	кебек+POST;
агып	ак+V+ADVV_ACC(Ып);
керүче	кер+V+VN_1(у/ү/в)+PCP_PR(чЫ);кер+V+VN_1(у/ү/в)+PROF(чЫ)+Sg+Nom;
көзге	көзге+Adj;көзге+N+Sg+Nom;
төннәрдә	төн+N+PL(ЛАр)+LOC(ДА);
бу	бу+PN;
каты	кат+N+Sg+POSS_3(СЫ)+Nom;каты+Adj;
төкле	төк+N+ATTR_MUN(лЫ);
сакал	сакал+N+Sg+Nom;
барлык	бар+N+NMLZ(лЫк)+Sg+Nom;бар+N+PSBL(лЫк);барлык+PN;
<<мукайлар	Error
»	Type4
дан	дан+N+Sg+Nom;
саклап	сак+N+DISTR(лАп);сак+PROP+DISTR(лАп);сакла+V+ADVV_ACC(Ып);
торган	тор+V+PCP_PS(ГАн);тор+V+PST_INDF(ГАн);
көч	көч+N+Sg+Nom;
булып	бул+V+ADVV_ACC(Ып);
тоела	тоел+V+PRES(Й);той+V+PASS(Ыл)+PRES(Й);
һәм	һәм+CNJ;
ул	ул+N+Sg+Nom;ул+PN;
,	Type2
анардан	анар+N+Sg+ABL(ДАн);
кулын	кул+N+Sg+POSS_3(СЫ)+ACC(нЫ);
алмыйча	ал+V+NEG(мА)+ADVV_NEG(ЙчА);
гына	гына+PART;
,	Type2
тыныч	тыныч+Adj;
йокыга	йокы+N+Sg+DIR(ГА);
тала	тал+V+PRES(Й);тала+V+IMP_SG();
.	Type1
Иртә	иртә+Adv;иртә+N+Sg+Nom;
белән	белән+POST;
уяндымы	уян+V+PST_DEF(ДЫ)+INT(мЫ);
,	Type2
атасының	ат+V+OBL(ЙсЫ)+GEN(нЫң);ата+N+Sg+POSS_3(СЫ)+GEN(нЫң);
урыны	урын+N+Sg+POSS_3(СЫ)+Nom;
көндәгечә	көн+N+Sg+ATTR_LOC(ДАгЫ)+EQU(чА);
буш	буш+Adj;
,	Type2
салкын…	Error
Анасы	ана+N+Sg+POSS_3(СЫ)+Nom;
аны	ул+PN+ACC(нЫ);
беренче	бер+Num+NUM_ORD(ЫнчЫ);
гудокка	гудок+N+Sg+DIR(ГА);
чаклы	чак+N+ATTR_MUN(лЫ);чаклы+POST;
ук	ук+N+Sg+Nom;ук+PART;
биләүсәләп	биләүсә+N+DISTR(лАп);
,	Type2
үсә	үс+V+PRES(Й);
төшкәч	төш+V+ADVV_ANT(ГАч);
,	Type2
кабыгы	кабык+N+Sg+POSS_3(СЫ)+Nom;
юнылмаган	юн+V+PASS(Ыл)+NEG(мА)+PCP_PS(ГАн);юн+V+PASS(Ыл)+NEG(мА)+PST_INDF(ГАн);юныл+V+NEG(мА)+PCP_PS(ГАн);юныл+V+NEG(мА)+PST_INDF(ГАн);
яшькелт	яшькелт+Adj;
көрән	көрә+V+REFL(Ын)+IMP_SG();көрән+Adj;
тал	тал+N+Sg+Nom;тал+V+IMP_SG();
корзинага	NR
утыртып	утыр+V+CAUS(т)+ADVV_ACC(Ып);
,	Type2
фабрикага	фабрика+N+Sg+DIR(ГА);
илтә	илт+V+PRES(Й);
иде	и+V+PST_DEF(ДЫ);
.	Type1
Күкрәк	күкрәк+N+Sg+Nom;
сөтеннән	сөт+N+Sg+POSS_3(СЫ)+ABL(ДАн);
аерылып	аер+V+PASS(Ыл)+ADVV_ACC(Ып);аерыл+V+ADVV_ACC(Ып);
,	Type2
бәрәңгегә	бәрәңге+N+Sg+DIR(ГА);
,	Type2
ипигә	ипи+N+Sg+DIR(ГА);
ияләшкәч	ияләш+V+ADVV_ANT(ГАч);
,	Type2
ул	ул+N+Sg+Nom;ул+PN;
анасының	ана+N+Sg+POSS_3(СЫ)+GEN(нЫң);
чабуына	чабу+N+Sg+POSS_3(СЫ)+DIR(ГА);чап+V+VN_1(у/ү/в)+POSS_3(СЫ)+DIR(ГА);
ябышып	яп+V+RECP(Ыш)+ADVV_ACC(Ып);
тәпи	тәпи+N+Sg+Nom;
йөри	йөр+V+PRES(Й);
башлады	башла+V+PST_DEF(ДЫ);
.	Type1
Шуннан	шул+PN+ABL(ДАн);
бирле	бирле+POST;
корзина	Rus
өйдә	өй+N+Sg+LOC(ДА);
кала	кал+V+PRES(Й);кала+N+Sg+Nom;
һәм	һәм+CNJ;
Гәрәй	гәрәй+PROP+Sg+Nom;
аны	ул+PN+ACC(нЫ);
,	Type2
тамагы	тамак+N+Sg+POSS_3(СЫ)+Nom;
тук	тук+Adj;
—	Type2
кәефле	кәеф+N+ATTR_MUN(лЫ);
чакларда	чак+N+PL(ЛАр)+LOC(ДА);
,	Type2
сәке	сәке+N+Sg+Nom;
астыннан	ас+N+Sg+POSS_3(СЫ)+ABL(ДАн);астыннан+POST;
сөйрәтеп	сөйрә+V+CAUS(т)+ADVV_ACC(Ып);сөйрәт+V+ADVV_ACC(Ып);
чыгарып	чыгар+V+ADVV_ACC(Ып);
,	Type2
топ	Rus
ягына	ягын+V+PRES(Й);як+N+Sg+POSS_3(СЫ)+DIR(ГА);як+V+REFL(Ын)+PRES(Й);
җептән	җеп+N+Sg+ABL(ДАн);
бушаган	буша+V+PCP_PS(ГАн);буша+V+PST_INDF(ГАн);
калын	калын+Adj;
шүреләр	шүре+N+PL(ЛАр)+Nom;
бастырып	бас+V+CAUS(ДЫр)+ADVV_ACC(Ып);бастыр+V+ADVV_ACC(Ып);
,	Type2
завод	завод+N+Sg+Nom;
ясап	яса+V+ADVV_ACC(Ып);
уйный	уйна+V+PRES(Й);
иде	и+V+PST_DEF(ДЫ);
.	Type1
Фабрикада	фабрика+N+Sg+LOC(ДА);
да	да+PART;
ул	ул+N+Sg+Nom;ул+PN;
,	Type2
кесәсенә	кесә+N+Sg+POSS_3(СЫ)+DIR(ГА);
төялгән	төя+V+PASS(Ыл)+PCP_PS(ГАн);төя+V+PASS(Ыл)+PST_INDF(ГАн);
төрле	төр+N+ATTR_MUN(лЫ);төрле+Adj;
төстәге	төс+N+Sg+ATTR_LOC(ДАгЫ);
чынаяк	чынаяк+N+Sg+Nom;
■	Sign
ватыкларын	ватык+Adj+PL(ЛАр)+POSS_3(СЫ)+ACC(нЫ);
юеш	юеш+Adj;
тәрәзә	тәрәзә+N+Sg+Nom;
төбенә	төп+Adj+Sg+POSS_3(СЫ)+DIR(ГА);төп+N+Sg+POSS_3(СЫ)+DIR(ГА);
бушатып	буша+V+CAUS(т)+ADVV_ACC(Ып);бушат+V+ADVV_ACC(Ып);
:	Type2
—	Type2
Бусы	бусы+N+Sg+Nom;
пароход…	Error
Болары	бу+PN+PL(ЛАр)+POSS_3(СЫ)+Nom;
бар	бар+MOD;бар+N+Sg+Nom;бар+PN;бар+V+IMP_SG();
Error	зка…;
Error	—;
Type2	Error
дип	ди+V+ADVV_ACC(Ып);
,	Type2
сәгатьләр	сәгать+N+PL(ЛАр)+Nom;
буена	буена+POST;буй+N+Sg+POSS_3(СЫ)+DIR(ГА);буй+PROP+POSS_3(СЫ)+DIR(ГА);
мавыгып	мавык+V+ADVV_ACC(Ып);
утыра	утыр+V+PRES(Й);
.	Type1
Аның	ул+PN+GEN(нЫң);
тирәсенә	тирә+Adj+Sg+POSS_3(СЫ)+DIR(ГА);
башка	баш+N+Sg+DIR(ГА);башка+Adj;башка+POST;
балалар	бала+N+PL(ЛАр)+Nom;балала+V+FUT_INDF(Ыр);балала+V+PCP_FUT(Ыр);
җыйналып	җыйна+V+PASS(Ыл)+ADVV_ACC(Ып);җыйнал+V+ADVV_ACC(Ып);
,	Type2
кайсы	кайсы+PN;
матрос	матрос+N+Sg+Nom;
,	Type2
кайсы	кайсы+PN;
крушник	NR
булып	бул+V+ADVV_ACC(Ып);
,	Type2
тату	тату+Adj;таты+V+VN_1(у/ү/в)+Nom;
гына	гына+PART;
уйнарга	уйна+V+INF_1(ЫргА);
керешәләр	кер+V+RECP(Ыш)+PRES(Й)+3PL(ЛАр);
.	Type1
Ләкин	ләкин+CNJ;
бу	бу+PN;
татулык	тату+Adj+NMLZ(лЫк)+Sg+Nom;тату+Adj+PSBL(лЫк);
озакка	озак+Adj+Sg+DIR(ГА);
бармый	бар+V+NEG(мА)+PRES(Й);
.	Type1
Матуррак	матур+Adj+COMP(рАк)+Sg+Nom;
бизәкле	бизәк+N+ATTR_MUN(лЫ);
пыяла	пыяла+N+Sg+Nom;
кисәге	кисәк+N+Sg+POSS_3(СЫ)+Nom;
өчен	өчен+POST;
талаш	тала+V+RECP(Ыш)+IMP_SG();тала+V+VN_2(Ыш)+Nom;
куба	куп+V+PRES(Й);
һәм	һәм+CNJ;
ачулы	ач+V+VN_1(у/ү/в)+ATTR_MUN(лЫ);ачу+N+ATTR_MUN(лЫ);
аналар	ана+N+PL(ЛАр)+Nom;
,	Type2
кул	кул+N+Sg+Nom;
астына	ас+N+Sg+POSS_3(СЫ)+DIR(ГА);ас+V+CAUS(т)+REFL(Ын)+PRES(Й);астына+POST;
кем	кем+PN;
туры	тур+N+Sg+POSS_3(СЫ)+Nom;туры+Adj;
килсә	кил+V+COND(сА);
шуны	шул+PN+ACC(нЫ);шул+PN+POSS_3(СЫ)+Nom;
,	Type2
тун	тун+N+Sg+Nom;
элмәге	элмәк+N+Sg+POSS_3(СЫ)+Nom;
өчен	өчен+POST;
туралучы	тура+V+PASS(Ыл)+VN_1(у/ү/в)+PCP_PR(чЫ);тура+V+PASS(Ыл)+VN_1(у/ү/в)+PROF(чЫ)+Sg+Nom;турал+V+VN_1(у/ү/в)+PCP_PR(чЫ);турал+V+VN_1(у/ү/в)+PROF(чЫ)+Sg+Nom;
каешлар	кае+V+VN_2(Ыш)+PL(ЛАр)+Nom;каеш+N+PL(ЛАр)+Nom;каешла+V+FUT_INDF(Ыр);каешла+V+PCP_FUT(Ыр);
белән	белән+POST;
каезларга	каезла+V+INF_1(ЫргА);
тотыналар	тот+V+REFL(Ын)+PRES(Й)+3PL(ЛАр);тотын+V+PRES(Й)+3PL(ЛАр);
.	Type1
Кыйналган	кыйна+V+PASS(Ыл)+PCP_PS(ГАн);кыйна+V+PASS(Ыл)+PST_INDF(ГАн);кыйнал+V+PCP_PS(ГАн);кыйнал+V+PST_INDF(ГАн);
балалар	бала+N+PL(ЛАр)+Nom;балала+V+FUT_INDF(Ыр);балала+V+PCP_FUT(Ыр);
,	Type2
берничә	берничә+PN;
минут	минут+N+Sg+Nom;
шыңшып	шыңшы+V+ADVV_ACC(Ып);
торганнан	тор+V+PCP_PS(ГАн)+ABL(ДАн);
соң	соң+Adv;соң+N+Sg+Nom;соң+PART;соң+POST;
,	Type2
үзара	үзара+Adv;
үчекләшеп	үчеклә+V+RECP(Ыш)+ADVV_ACC(Ып);
тагын	тагын+Adv;
сугышып	сук+V+RECP(Ыш)+ADVV_ACC(Ып);
китәләр	ки+V+CAUS(т)+PRES(Й)+3PL(ЛАр);кит+V+PRES(Й)+3PL(ЛАр);
иде	и+V+PST_DEF(ДЫ);
.	Type1
Зурлар	зур+Adj+PL(ЛАр)+Nom;зурла+V+FUT_INDF(Ыр);зурла+V+PCP_FUT(Ыр);
арасында	ара+N+Sg+POSS_3(СЫ)+LOC(ДА);арасында+POST;
ерып	ер+V+ADVV_ACC(Ып);
чыккысыз	NR
нужадан	нужа+N+Sg+ABL(ДАн);
кабынучы	кабын+V+VN_1(у/ү/в)+PCP_PR(чЫ);кабын+V+VN_1(у/ү/в)+PROF(чЫ)+Sg+Nom;кап+V+REFL(Ын)+VN_1(у/ү/в)+PCP_PR(чЫ);кап+V+REFL(Ын)+VN_1(у/ү/в)+PROF(чЫ)+Sg+Nom;
ызгышлар	ызгы+V+VN_2(Ыш)+PL(ЛАр)+Nom;
шулай	шулай+PN;
итеп	ит+V+ADVV_ACC(Ып);
балалар	бала+N+PL(ЛАр)+Nom;балала+V+FUT_INDF(Ыр);балала+V+PCP_FUT(Ыр);
тормышына	тормыш+N+Sg+POSS_3(СЫ)+DIR(ГА);
да	да+PART;
күчә	күч+V+PRES(Й);
